"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-04","3024905","239675","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:01"
"2025-10-04","3024905","239675","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:01"
"2025-10-04","3024905","239675","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:01"
"2025-10-04","3024905","239675","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:01"
"2025-10-04","3024905","239675","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:01"
"2025-10-04","3024907","239867","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:20"
"2025-10-04","3024907","239867","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:20"
"2025-10-04","3024907","239867","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:20"
"2025-10-04","3024907","239867","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:20"
"2025-10-04","3024909","221884","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:32"
"2025-10-04","3024909","221884","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:32"
"2025-10-04","3024911","239904","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:54"
"2025-10-04","3024911","239904","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:54"
"2025-10-04","3024911","239904","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:32:54"
"2025-10-04","3024913","239791","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:33:18"
"2025-10-04","3024913","239791","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:33:18"
"2025-10-04","3024915","239926","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:33:25"
"2025-10-04","3024915","239926","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:33:25"
"2025-10-04","3024917","239769","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:34:00"
"2025-10-04","3024917","239769","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:34:00"
"2025-10-04","3024919","235171","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:34:45"
"2025-10-04","3024919","235171","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:34:45"
"2025-10-04","3026193","187405","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:38:48"
"2025-10-04","3026193","187405","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:38:48"
"2025-10-04","3026193","187405","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:38:48"
"2025-10-04","3026197","220475","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:44:16"
"2025-10-04","3026197","220475","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:44:16"
"2025-10-04","3026199","204577","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:47:56"
"2025-10-04","3026199","204577","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 08:47:56"
